    Cod    |f4-3200c16d-32gvk
1508222
    Product link    
https://www.pcgarage.ro/memorii/gskill/ripjaws-v-black-32gb-ddr4-3200mhz-cl16-135v-dual-channel-kit/
    Name    
G.Skill Ripjaws V Black 32GB DDR4 3200MHz CL16 1.35v Dual Channel Kit
    Img url    
https://4.grgs.ro/images/products/1/1192525/1508222/thumbnails/ripjaws-v-black-16gb-ddr4-3000mhz-cl15-135v-dual-channel-kit-b5e68443d7f68c4bccaebff5cd82a742.jpg
    Pret    
9/21/2020 7:41:10 AM 545,69 RON
9/24/2020 9:13:56 AM 543,75 RON
9/25/2020 9:29:59 PM 540,16 RON
9/30/2020 9:18:46 AM 603,39 RON
10/4/2020 11:52:03 PM 649,49 RON
10/7/2020 1:23:47 PM 567,91 RON
10/15/2020 12:14:03 PM 574,26 RON
10/31/2020 12:26:21 PM 634,72 RON
11/1/2020 1:45:08 PM 633,07 RON
